08.01.2008 15:00:00.000 GMT-0700,0.88457,1.46558,1.9583,0.7725,1.0097,1.1163,110.02
09.01.2008 15:00:00.000 GMT-0700,0.89555,1.4802,1.9613,0.7848,1.00995,1.1034,109.32
10.01.2008 15:00:00.000 GMT-0700,0.89091,1.47717,1.9562,0.78199,1.01861,1.1011,108.815
11.01.2008 15:00:00.000 GMT-0700,0.89091,1.47717,1.9562,0.78199,1.01861,1.1011,108.815
12.01.2008 15:00:00.000 GMT-0700,0.89091,1.47717,1.9562,0.78199,1.01861,1.1011,108.815
13.01.2008 15:00:00.000 GMT-0700,0.89887,1.4864,1.9556,0.7906,1.0169,1.093,108.15
14.01.2008 15:00:00.000 GMT-0700,0.88426,1.48015,1.9624,0.7769,1.018,1.0926,106.78
15.01.2008 15:00:00.000 GMT-0700,0.88197,1.46497,1.9632,0.7715,1.0248,1.1003,107.61
16.01.2008 15:00:00.000 GMT-0700,0.87337,1.46383,1.9712,0.7656,1.0291,1.1007,106.55
17.01.2008 15:00:00.000 GMT-0700,0.88002,1.46168,1.95493,0.7594,1.02651,1.0982,106.81
18.01.2008 15:00:00.000 GMT-0700,0.88002,1.46168,1.95493,0.7594,1.02651,1.0982,106.81
19.01.2008 15:00:00.000 GMT-0700,0.88002,1.46168,1.95493,0.7594,1.02651,1.0982,106.81
20.01.2008 15:00:00.000 GMT-0700,0.86169,1.44525,1.943,0.7454,1.0345,1.1079,105.95
21.01.2008 15:00:00.000 GMT-0700,0.87067,1.46274,1.9604,0.7634,1.0293,1.0947,106.43
22.01.2008 15:00:00.000 GMT-0700,0.87207,1.46285,1.9551,0.76605,1.02385,1.0913,106.69
23.01.2008 15:00:00.000 GMT-0700,0.88367,1.47525,1.9763,0.7738,1.0036,1.0877,107.16
24.01.2008 15:00:00.000 GMT-0700,0.88017,1.46807,1.98251,0.76725,1.00746,1.09637,106.687
25.01.2008 15:00:00.000 GMT-0700,0.88017,1.46807,1.98251,0.76725,1.00746,1.09637,106.687
26.01.2008 15:00:00.000 GMT-0700,0.88017,1.46807,1.98251,0.76725,1.00746,1.09637,106.687
27.01.2008 15:00:00.000 GMT-0700,0.88717,1.47781,1.9839,0.7774,1.0034,1.089,106.88
28.01.2008 15:00:00.000 GMT-0700,0.88819,1.47744,1.9892,0.7781,0.9982,1.0936,107.1
29.01.2008 15:00:00.000 GMT-0700,0.88897,1.48584,1.9872,0.7841,0.9929,1.0833,106.21
30.01.2008 15:00:00.000 GMT-0700,0.89567,1.48573,1.9869,0.7875,1.0026,1.0813,106.42
31.01.2008 15:00:00.000 GMT-0700,0.90427,1.47995,1.96469,0.79437,0.99482,1.08893,106.456
01.02.2008 15:00:00.000 GMT-0700,0.90427,1.47995,1.96469,0.79437,0.99482,1.08893,106.456
02.02.2008 15:00:00.000 GMT-0700,0.90427,1.47995,1.96469,0.79437,0.99482,1.08893,106.456
03.02.2008 15:00:00.000 GMT-0700,0.90577,1.48272,1.9732,0.7933,0.9935,1.0879,106.69
04.02.2008 15:00:00.000 GMT-0700,0.89687,1.46448,1.96465,0.7811,1.0077,1.0994,106.79
05.02.2008 15:00:00.000 GMT-0700,0.89167,1.46286,1.9614,0.7875,1.0058,1.0979,106.51
06.02.2008 15:00:00.000 GMT-0700,0.89607,1.44817,1.9422,0.7887,1.0085,1.10405,107.46
07.02.2008 15:00:00.000 GMT-0700,0.89512,1.4503,1.94533,0.78775,0.99811,1.10285,107.298
08.02.2008 15:00:00.000 GMT-0700,0.89512,1.4503,1.94533,0.78775,0.99811,1.10285,107.298
09.02.2008 15:00:00.000 GMT-0700,0.89512,1.4503,1.94533,0.78775,0.99811,1.10285,107.298
10.02.2008 15:00:00.000 GMT-0700,0.90348,1.45165,1.95075,0.78875,1.00145,1.10215,106.945
11.02.2008 15:00:00.000 GMT-0700,0.90427,1.4582,1.9597,0.7904,1.0016,1.10195,107.3
12.02.2008 15:00:00.000 GMT-0700,0.90247,1.45707,1.9627,0.7833,0.997,1.1083,108.33
13.02.2008 15:00:00.000 GMT-0700,0.90172,1.46407,1.9689,0.7875,1,1.0975,107.85
14.02.2008 15:00:00.000 GMT-0700,0.90822,1.46802,1.96069,0.78965,1.00594,1.09277,107.783
15.02.2008 15:00:00.000 GMT-0700,0.90822,1.46802,1.96069,0.78965,1.00594,1.09277,107.783
16.02.2008 15:00:00.000 GMT-0700,0.90822,1.46802,1.96069,0.78965,1.00594,1.09277,107.783
17.02.2008 15:00:00.000 GMT-0700,0.91867,1.46557,1.9525,0.79495,1.00735,1.10185,108.225
18.02.2008 15:00:00.000 GMT-0700,0.91622,1.47228,1.9483,0.7969,1.017,1.09395,107.76
19.02.2008 15:00:00.000 GMT-0700,0.91867,1.47128,1.9415,0.7975,1.0126,1.0993,108.09
20.02.2008 15:00:00.000 GMT-0700,0.91867,1.48111,1.96265,0.8002,1.01095,1.0896,107.39
21.02.2008 15:00:00.000 GMT-0700,0.92327,1.48235,1.96642,0.80817,1.01243,1.08494,107.13
22.02.2008 15:00:00.000 GMT-0700,0.92327,1.48235,1.96642,0.80817,1.01243,1.08494,107.13
23.02.2008 15:00:00.000 GMT-0700,0.92327,1.48235,1.96642,0.80817,1.01243,1.08494,107.13
24.02.2008 15:00:00.000 GMT-0700,0.92857,1.48265,1.9671,0.8113,0.99625,1.0894,108.05
25.02.2008 15:00:00.000 GMT-0700,0.93427,1.49715,1.9868,0.817,0.9812,1.0755,107.26
26.02.2008 15:00:00.000 GMT-0700,0.94297,1.51178,1.9817,0.816,0.9801,1.0629,106.47
27.02.2008 15:00:00.000 GMT-0700,0.94657,1.51911,1.9885,0.815,0.9751,1.0518,105.36
28.02.2008 15:00:00.000 GMT-0700,0.93139,1.51762,1.98867,0.79821,0.98742,1.04096,103.705
29.02.2008 15:00:00.000 GMT-0700,0.93139,1.51762,1.98805,0.79821,0.98695,1.0411,103.675
01.03.2008 15:00:00.000 GMT-0700,0.93139,1.51762,1.98805,0.79821,0.98695,1.0411,103.675
02.03.2008 15:00:00.000 GMT-0700,0.93697,1.52024,1.98385,0.8063,0.9898,1.0422,103.465
03.03.2008 15:00:00.000 GMT-0700,0.92722,1.52139,1.98625,0.8007,0.9934,1.0377,103.35
04.03.2008 15:00:00.000 GMT-0700,0.93467,1.52634,1.9918,0.80188,0.9842,1.0365,104
05.03.2008 15:00:00.000 GMT-0700,0.92932,1.53783,2.0089,0.7965,0.98525,1.02245,102.66
06.03.2008 15:00:00.000 GMT-0700,0.92757,1.5354,2.01294,0.79312,0.99003,1.02488,102.642
07.03.2008 15:00:00.000 GMT-0700,0.92757,1.5354,2.01294,0.79312,0.99003,1.02488,102.642
08.03.2008 15:00:00.000 GMT-0700,0.92757,1.5354,2.01294,0.79312,0.99003,1.02488,102.642
09.03.2008 15:00:00.000 GMT-0600,0.91647,1.53416,2.009,0.7883,0.99615,1.0193,101.74
10.03.2008 15:00:00.000 GMT-0600,0.92873,1.53361,2.0062,0.8034,0.9918,1.0333,103.41
11.03.2008 15:00:00.000 GMT-0600,0.93782,1.55483,2.0267,0.8059,0.9893,1.0145,101.78
12.03.2008 15:00:00.000 GMT-0600,0.94357,1.56333,2.0332,0.8181,0.9842,1.0097,100.63
13.03.2008 15:00:00.000 GMT-0600,0.93694,1.56714,2.02005,0.8118,0.9888,0.9976,99.075
14.03.2008 15:00:00.000 GMT-0600,0.93694,1.56714,2.02005,0.8118,0.9888,0.9976,99.075
15.03.2008 15:00:00.000 GMT-0600,0.93694,1.56714,2.02005,0.8118,0.9888,0.9976,99.075
16.03.2008 15:00:00.000 GMT-0600,0.91923,1.57283,1.9986,0.8011,0.9975,0.9843,97.29
17.03.2008 15:00:00.000 GMT-0600,0.93071,1.56227,2.0063,0.8064,0.9919,1.002,99.82
18.03.2008 15:00:00.000 GMT-0600,0.9122,1.56234,1.9839,0.7995,1.0134,0.9976,99.045
19.03.2008 15:00:00.000 GMT-0600,0.90032,1.54261,1.9849,0.7908,1.0232,1.0095,99.47
20.03.2008 15:00:00.000 GMT-0600,0.90142,1.54269,1.9811,0.7916,1.0229,1.0085,99.54
21.03.2008 15:00:00.000 GMT-0600,0.90142,1.54269,1.9811,0.7916,1.0229,1.0085,99.54
22.03.2008 15:00:00.000 GMT-0600,0.90142,1.54269,1.9811,0.7916,1.0229,1.0085,99.54
23.03.2008 15:00:00.000 GMT-0600,0.90932,1.54206,1.98555,0.7975,1.017,1.0203,100.73
24.03.2008 15:00:00.000 GMT-0600,0.91637,1.56476,2.0059,0.8066,1.0164,1.005,99.96
25.03.2008 15:00:00.000 GMT-0600,0.9189,1.5843,2.0084,0.8042,1.0178,0.9886,99.19
26.03.2008 15:00:00.000 GMT-0600,0.91917,1.57775,2.0069,0.8031,1.0185,0.994,99.63
27.03.2008 15:00:00.000 GMT-0600,0.91754,1.57918,1.9938,0.7969,1.0219,0.9945,99.24
28.03.2008 15:00:00.000 GMT-0600,0.91754,1.57918,1.9938,0.7969,1.0219,0.9945,99.24
29.03.2008 15:00:00.000 GMT-0600,0.91754,1.57918,1.9938,0.7969,1.0219,0.9945,99.24
30.03.2008 15:00:00.000 GMT-0600,0.9131,1.57868,1.9835,0.7858,1.0251,0.9931,99.68
31.03.2008 15:00:00.000 GMT-0600,0.90767,1.56139,1.9756,0.7865,1.0211,1.0121,101.855
01.04.2008 15:00:00.000 GMT-0600,0.91401,1.56825,1.9872,0.7896,1.01605,1.00855,102.345
02.04.2008 15:00:00.000 GMT-0600,0.91109,1.56821,1.9964,0.7852,1.0044,1.01025,102.24
03.04.2008 15:00:00.000 GMT-0600,0.92159,1.57352,1.99304,0.78904,1.00807,1.0054,101.435
04.04.2008 15:00:00.000 GMT-0600,0.92159,1.57352,1.99304,0.78904,1.00807,1.0054,101.435
05.04.2008 15:00:00.000 GMT-0600,0.92159,1.57352,1.99304,0.78904,1.00807,1.0054,101.435
06.04.2008 15:00:00.000 GMT-0600,0.92687,1.57095,1.98795,0.7956,1.01395,1.0131,102.38
07.04.2008 15:00:00.000 GMT-0600,0.93067,1.5711,1.9695,0.7994,1.0131,1.0137,102.65
08.04.2008 15:00:00.000 GMT-0600,0.93147,1.58301,1.9758,0.797,1.0182,1.0016,101.785
09.04.2008 15:00:00.000 GMT-0600,0.93191,1.57405,1.97057,0.7982,1.0194,1.0081,101.93
10.04.2008 15:00:00.000 GMT-0600,0.92897,1.58091,1.96846,0.7929,1.0229,0.9999,100.963
11.04.2008 15:00:00.000 GMT-0600,0.92897,1.58091,1.96846,0.7929,1.0229,0.9999,100.963
12.04.2008 15:00:00.000 GMT-0600,0.92897,1.58091,1.96846,0.7929,1.0229,0.9999,100.963
13.04.2008 15:00:00.000 GMT-0600,0.92587,1.58303,1.9784,0.7915,1.0184,0.9984,101.09
14.04.2008 15:00:00.000 GMT-0600,0.92587,1.57876,1.9624,0.7861,1.018,1.0063,101.82
15.04.2008 15:00:00.000 GMT-0600,0.93727,1.5945,1.972,0.792,1.0008,1.0003,101.825
16.04.2008 15:00:00.000 GMT-0600,0.93737,1.59041,1.9915,0.7905,1.0102,1.0061,102.472
17.04.2008 15:00:00.000 GMT-0600,0.93426,1.5812,1.9975,0.7897,1.004,1.0177,103.65
18.04.2008 15:00:00.000 GMT-0600,0.93426,1.5812,1.9975,0.7897,1.004,1.0177,103.65
19.04.2008 15:00:00.000 GMT-0600,0.93426,1.5812,1.9975,0.7897,1.004,1.0177,103.65
20.04.2008 15:00:00.000 GMT-0600,0.94321,1.59086,1.98035,0.7936,1.0061,1.0089,103.26
21.04.2008 15:00:00.000 GMT-0600,0.94607,1.59888,1.9948,0.7971,1.008,1.003,103.02
22.04.2008 15:00:00.000 GMT-0600,0.94787,1.58867,1.9803,0.798,1.0168,1.01525,103.38
23.04.2008 15:00:00.000 GMT-0600,0.93977,1.568,1.9738,0.7881,1.0142,1.035,104.25
24.04.2008 15:00:00.000 GMT-0600,0.93187,1.56276,1.9856,0.7813,1.0131,1.034,104.39
25.04.2008 15:00:00.000 GMT-0600,0.93187,1.56276,1.9856,0.7813,1.0131,1.034,104.39
26.04.2008 15:00:00.000 GMT-0600,0.93187,1.56276,1.9856,0.7813,1.0131,1.034,104.39
27.04.2008 15:00:00.000 GMT-0600,0.93682,1.56547,1.99155,0.7856,1.01275,1.0335,104.18
28.04.2008 15:00:00.000 GMT-0600,0.93177,1.5569,1.9695,0.7755,1.0126,1.0376,104.01
29.04.2008 15:00:00.000 GMT-0600,0.94377,1.56173,1.98735,0.7819,1.008,1.0342,103.885
30.04.2008 15:00:00.000 GMT-0600,0.93209,1.5471,1.9747,0.7773,1.0184,1.0485,104.42
01.05.2008 15:00:00.000 GMT-0600,0.93595,1.54218,1.9714,0.77954,1.0189,1.0569,105.37
02.05.2008 15:00:00.000 GMT-0600,0.93595,1.54218,1.9714,0.77954,1.0189,1.0569,105.37
03.05.2008 15:00:00.000 GMT-0600,0.93595,1.54218,1.9714,0.77954,1.0189,1.0569,105.37
04.05.2008 15:00:00.000 GMT-0600,0.94629,1.54947,1.9719,0.7854,1.0124,1.0535,104.84
05.05.2008 15:00:00.000 GMT-0600,0.94897,1.55303,1.9736,0.7914,1.0023,1.0519,104.76
06.05.2008 15:00:00.000 GMT-0600,0.93752,1.53915,1.9536,0.7811,1.0092,1.055,104.72
07.05.2008 15:00:00.000 GMT-0600,0.94362,1.53915,1.9543,0.7712,1.017,1.0512,103.71
08.05.2008 15:00:00.000 GMT-0600,0.94312,1.54811,1.9535,0.7689,1.0053,1.0408,102.858
09.05.2008 15:00:00.000 GMT-0600,0.94312,1.54811,1.9535,0.7689,1.0053,1.0408,102.858
10.05.2008 15:00:00.000 GMT-0600,0.94312,1.54811,1.9535,0.7689,1.0053,1.0408,102.858
11.05.2008 15:00:00.000 GMT-0600,0.94591,1.55508,1.95795,0.7714,1.0044,1.0435,103.755
12.05.2008 15:00:00.000 GMT-0600,0.94147,1.54701,1.94535,0.764,1.00345,1.05245,104.73
13.05.2008 15:00:00.000 GMT-0600,0.93207,1.54716,1.9455,0.7606,1.0035,1.05465,105.03
14.05.2008 15:00:00.000 GMT-0600,0.94137,1.54448,1.9472,0.7639,0.9997,1.0569,104.725
15.05.2008 15:00:00.000 GMT-0600,0.95446,1.55748,1.95728,0.7735,0.9989,1.0473,104.06
16.05.2008 15:00:00.000 GMT-0600,0.95446,1.55748,1.95728,0.7735,0.9989,1.0473,104.06
17.05.2008 15:00:00.000 GMT-0600,0.95446,1.55748,1.95728,0.7735,0.9989,1.0473,104.06
18.05.2008 15:00:00.000 GMT-0600,0.95379,1.55078,1.94875,0.7718,0.9911,1.0531,104.32
19.05.2008 15:00:00.000 GMT-0600,0.95757,1.56438,1.9684,0.7738,0.99215,1.03725,103.67
20.05.2008 15:00:00.000 GMT-0600,0.96339,1.57928,1.9731,0.7767,0.9835,1.0252,103.04
21.05.2008 15:00:00.000 GMT-0600,0.95679,1.57311,1.98015,0.7824,0.9845,1.0304,104.06
22.05.2008 15:00:00.000 GMT-0600,0.95997,1.57578,1.9796,0.7843,0.9896,1.02349,103.37
23.05.2008 15:00:00.000 GMT-0600,0.95997,1.57578,1.9796,0.7843,0.9896,1.02349,103.37
24.05.2008 15:00:00.000 GMT-0600,0.95997,1.57578,1.9796,0.7843,0.9896,1.02349,103.37
25.05.2008 15:00:00.000 GMT-0600,0.9612,1.57677,1.982,0.7867,0.99095,1.0241,103.395
26.05.2008 15:00:00.000 GMT-0600,0.95689,1.56905,1.97615,0.7891,0.9937,1.0338,104.22
27.05.2008 15:00:00.000 GMT-0600,0.96308,1.56365,1.9811,0.7856,0.9897,1.0378,104.69
28.05.2008 15:00:00.000 GMT-0600,0.95479,1.55161,1.9763,0.7789,0.9877,1.0491,105.5
29.05.2008 15:00:00.000 GMT-0600,0.9554,1.55499,1.9819,0.7827,0.9934,1.04225,105.48
30.05.2008 15:00:00.000 GMT-0600,0.9554,1.55499,1.9819,0.7827,0.9934,1.04225,105.48
31.05.2008 15:00:00.000 GMT-0600,0.95585,1.55504,1.98058,0.78406,0.99405,1.04208,105.375
01.06.2008 15:00:00.000 GMT-0600,0.95391,1.55346,1.967,0.7848,1.0011,1.0372,104.43
02.06.2008 15:00:00.000 GMT-0600,0.94979,1.54428,1.96345,0.7813,1.0086,1.0421,105.05
03.06.2008 15:00:00.000 GMT-0600,0.95649,1.54378,1.95545,0.7795,1.0162,1.04215,105.215
04.06.2008 15:00:00.000 GMT-0600,0.96037,1.55923,1.95815,0.7676,1.0175,1.0378,105.935
05.06.2008 15:00:00.000 GMT-0600,0.95916,1.57748,1.97075,0.767,1.0194,1.01875,104.92
06.06.2008 15:00:00.000 GMT-0600,0.95916,1.57748,1.97075,0.767,1.0194,1.01875,104.92
07.06.2008 15:00:00.000 GMT-0600,0.95916,1.57748,1.97075,0.767,1.0194,1.01875,104.92
08.06.2008 15:00:00.000 GMT-0600,0.9491,1.5644,1.9749,0.7589,1.0232,1.0276,106.285
09.06.2008 15:00:00.000 GMT-0600,0.94499,1.5465,1.9543,0.7528,1.0217,1.042,107.42
10.06.2008 15:00:00.000 GMT-0600,0.94661,1.55492,1.963,0.7551,1.0197,1.0314,106.955
11.06.2008 15:00:00.000 GMT-0600,0.93842,1.54368,1.9464,0.7495,1.0237,1.0416,107.93
12.06.2008 15:00:00.000 GMT-0600,0.93864,1.5377,1.9475,0.749,1.0291,1.0467,108.17
13.06.2008 15:00:00.000 GMT-0600,0.93864,1.5377,1.9475,0.749,1.0291,1.0467,108.17
14.06.2008 15:00:00.000 GMT-0600,0.93864,1.5377,1.9475,0.749,1.0291,1.0467,108.17
15.06.2008 15:00:00.000 GMT-0600,0.94182,1.54761,1.9633,0.753,1.0234,1.0446,108.215
16.06.2008 15:00:00.000 GMT-0600,0.9447,1.55082,1.95665,0.7551,1.0185,1.0413,107.92
17.06.2008 15:00:00.000 GMT-0600,0.94609,1.55323,1.95975,0.7589,1.0169,1.03605,107.87
18.06.2008 15:00:00.000 GMT-0600,0.94956,1.55031,1.9722,0.7625,1.01545,1.04535,107.98
19.06.2008 15:00:00.000 GMT-0600,0.95402,1.56028,1.97585,0.7608,1.01625,1.03565,107.325
20.06.2008 15:00:00.000 GMT-0600,0.95402,1.56028,1.97585,0.7608,1.01625,1.03565,107.325
21.06.2008 15:00:00.000 GMT-0600,0.95402,1.56028,1.97585,0.7608,1.01625,1.03565,107.325
22.06.2008 15:00:00.000 GMT-0600,0.95159,1.55158,1.9654,0.75755,1.01575,1.0452,107.84
23.06.2008 15:00:00.000 GMT-0600,0.95649,1.5565,1.97075,0.7578,1.01135,1.04165,107.805
24.06.2008 15:00:00.000 GMT-0600,0.95897,1.56622,1.97505,0.75995,1.0092,1.03485,107.795
25.06.2008 15:00:00.000 GMT-0600,0.95557,1.57556,1.9889,0.7548,1.0138,1.0236,106.8
26.06.2008 15:00:00.000 GMT-0600,0.96029,1.57906,1.99475,0.7605,1.0104,1.01835,106.125
27.06.2008 15:00:00.000 GMT-0600,0.96029,1.57906,1.99475,0.7605,1.0104,1.01835,106.125
28.06.2008 15:00:00.000 GMT-0600,0.96029,1.57906,1.99475,0.7605,1.0104,1.01835,106.125
29.06.2008 15:00:00.000 GMT-0600,0.95897,1.57528,1.99215,0.7622,1.0213,1.0208,106.19
30.06.2008 15:00:00.000 GMT-0600,0.95457,1.57897,1.9947,0.7576,1.0218,1.0195,106.1
01.07.2008 15:00:00.000 GMT-0600,0.96127,1.58808,1.99295,0.7598,1.01215,1.0138,105.92
02.07.2008 15:00:00.000 GMT-0600,0.96047,1.57003,1.9832,0.7564,1.0177,1.0261,106.705
03.07.2008 15:00:00.000 GMT-0600,0.96315,1.57029,1.9819,0.75785,1.0186,1.02548,106.8
04.07.2008 15:00:00.000 GMT-0600,0.96315,1.57029,1.9819,0.75785,1.0186,1.02548,106.8
05.07.2008 15:00:00.000 GMT-0600,0.96315,1.57029,1.9819,0.75785,1.0186,1.02548,106.8
06.07.2008 15:00:00.000 GMT-0600,0.95561,1.57248,1.97595,0.7544,1.01665,1.02685,107.17
07.07.2008 15:00:00.000 GMT-0600,0.95262,1.56693,1.96955,0.75365,1.01905,1.03355,107.5
08.07.2008 15:00:00.000 GMT-0600,0.95517,1.57413,1.983,0.75785,1.0114,1.02795,106.75
09.07.2008 15:00:00.000 GMT-0600,0.9613,1.5787,1.97785,0.75855,1.00825,1.0276,107.06
10.07.2008 15:00:00.000 GMT-0600,0.96556,1.59368,1.9887,0.7611,1.00895,1.016,106.305
11.07.2008 15:00:00.000 GMT-0600,0.96556,1.59368,1.9887,0.7611,1.00895,1.016,106.305
12.07.2008 15:00:00.000 GMT-0600,0.96556,1.59368,1.9887,0.7611,1.00895,1.016,106.305
13.07.2008 15:00:00.000 GMT-0600,0.97241,1.59048,1.99495,0.7641,1.00605,1.01595,106.135
14.07.2008 15:00:00.000 GMT-0600,0.98091,1.59104,2.0058,0.77245,1.0017,1.0091,104.72
15.07.2008 15:00:00.000 GMT-0600,0.97529,1.58264,1.99905,0.7716,1.00175,1.01715,105.12
16.07.2008 15:00:00.000 GMT-0600,0.97154,1.586,2.0036,0.76305,1.00555,1.0192,106.275
17.07.2008 15:00:00.000 GMT-0600,0.97017,1.58448,1.99825,0.7607,1.0053,1.022,106.965
18.07.2008 15:00:00.000 GMT-0600,0.97017,1.58448,1.99825,0.7607,1.0053,1.022,106.965
19.07.2008 15:00:00.000 GMT-0600,0.97017,1.58448,1.99825,0.7607,1.0053,1.022,106.965
20.07.2008 15:00:00.000 GMT-0600,0.97617,1.59182,2.0033,0.76145,0.9998,1.0176,106.445
21.07.2008 15:00:00.000 GMT-0600,0.97226,1.57838,1.9916,0.75935,1.0078,1.03075,107.335
22.07.2008 15:00:00.000 GMT-0600,0.96027,1.56966,1.99925,0.7495,1.0102,1.0375,107.89
23.07.2008 15:00:00.000 GMT-0600,0.95564,1.56752,1.98665,0.7427,1.01455,1.037,107.32
24.07.2008 15:00:00.000 GMT-0600,0.95583,1.57043,1.9914,0.7414,1.0196,1.0361,107.825
25.07.2008 15:00:00.000 GMT-0600,0.95583,1.57043,1.9914,0.7414,1.0196,1.0361,107.825
26.07.2008 15:00:00.000 GMT-0600,0.95583,1.57043,1.9914,0.7414,1.0196,1.0361,107.825
27.07.2008 15:00:00.000 GMT-0600,0.95814,1.57404,1.9938,0.7445,1.0225,1.0345,107.46
28.07.2008 15:00:00.000 GMT-0600,0.94909,1.55863,1.9789,0.74,1.0237,1.0467,108.1
29.07.2008 15:00:00.000 GMT-0600,0.94355,1.55735,1.9816,0.73395,1.02315,1.04825,108.12
30.07.2008 15:00:00.000 GMT-0600,0.93729,1.56009,1.984,0.734,1.0244,1.0468,107.9
31.07.2008 15:00:00.000 GMT-0600,0.92909,1.55609,1.9751,0.72705,1.027,1.0495,107.69
01.08.2008 15:00:00.000 GMT-0600,0.92909,1.55609,1.9751,0.72705,1.027,1.0495,107.69
02.08.2008 15:00:00.000 GMT-0600,0.92909,1.55609,1.9751,0.72705,1.027,1.0495,107.69
03.08.2008 15:00:00.000 GMT-0600,0.92707,1.55722,1.9622,0.7294,1.03635,1.0482,108.27
04.08.2008 15:00:00.000 GMT-0600,0.91726,1.54528,1.9546,0.7266,1.0435,1.0543,108.34
05.08.2008 15:00:00.000 GMT-0600,0.91014,1.54056,1.9477,0.7175,1.049,1.05995,109.78
06.08.2008 15:00:00.000 GMT-0600,0.90107,1.53228,1.9439,0.7141,1.0529,1.0624,109.425
07.08.2008 15:00:00.000 GMT-0600,0.88911,1.50032,1.92095,0.704,1.0664,1.08215,110.175
08.08.2008 15:00:00.000 GMT-0600,0.88911,1.50032,1.92095,0.704,1.0664,1.08215,110.175
09.08.2008 15:00:00.000 GMT-0600,0.88911,1.50032,1.92095,0.704,1.0664,1.08215,110.175
10.08.2008 15:00:00.000 GMT-0600,0.88257,1.49085,1.9108,0.6991,1.0689,1.0859,110.05
11.08.2008 15:00:00.000 GMT-0600,0.86788,1.49238,1.8968,0.6957,1.0637,1.0867,109.27
12.08.2008 15:00:00.000 GMT-0600,0.87075,1.49168,1.8702,0.703,1.0626,1.0852,109.52
13.08.2008 15:00:00.000 GMT-0600,0.86318,1.48228,1.8698,0.6998,1.0635,1.0926,109.73
14.08.2008 15:00:00.000 GMT-0600,0.8653,1.46856,1.8658,0.7058,1.059,1.0958,110.49
15.08.2008 15:00:00.000 GMT-0600,0.8653,1.46856,1.8658,0.7058,1.059,1.0958,110.49
16.08.2008 15:00:00.000 GMT-0600,0.8653,1.46856,1.8658,0.7058,1.059,1.0958,110.49
17.08.2008 15:00:00.000 GMT-0600,0.86522,1.46933,1.8651,0.70985,1.0644,1.0974,110.12
18.08.2008 15:00:00.000 GMT-0600,0.87337,1.47744,1.867,0.7129,1.0612,1.0921,109.71
19.08.2008 15:00:00.000 GMT-0600,0.87259,1.4744,1.8619,0.713,1.0597,1.0989,109.85
20.08.2008 15:00:00.000 GMT-0600,0.87837,1.48973,1.87805,0.72065,1.04275,1.08575,108.42
21.08.2008 15:00:00.000 GMT-0600,0.8663,1.47909,1.8526,0.7083,1.0469,1.09835,110.07
22.08.2008 15:00:00.000 GMT-0600,0.8663,1.47909,1.8526,0.7083,1.0469,1.09835,110.07
23.08.2008 15:00:00.000 GMT-0600,0.8663,1.47909,1.8526,0.7083,1.0469,1.09835,110.07
24.08.2008 15:00:00.000 GMT-0600,0.85912,1.47533,1.8532,0.70345,1.0512,1.0957,109.3
25.08.2008 15:00:00.000 GMT-0600,0.85807,1.46504,1.84,0.6973,1.0483,1.0994,109.59
26.08.2008 15:00:00.000 GMT-0600,0.86018,1.47228,1.8355,0.7015,1.0461,1.0975,109.48
27.08.2008 15:00:00.000 GMT-0600,0.86367,1.47041,1.82935,0.70165,1.0511,1.0985,109.49
28.08.2008 15:00:00.000 GMT-0600,0.85857,1.46714,1.8208,0.70015,1.0641,1.10125,108.8
29.08.2008 15:00:00.000 GMT-0600,0.85857,1.46714,1.8208,0.70015,1.0641,1.10125,108.8
30.08.2008 15:00:00.000 GMT-0600,0.85857,1.46714,1.8208,0.70015,1.0641,1.10125,108.8
31.08.2008 15:00:00.000 GMT-0600,0.85017,1.46143,1.8012,0.6959,1.0664,1.1013,108.12
01.09.2008 15:00:00.000 GMT-0600,0.83263,1.45166,1.7838,0.6867,1.0672,1.10635,108.61
02.09.2008 15:00:00.000 GMT-0600,0.83527,1.44957,1.7768,0.68485,1.0624,1.10585,108.28
03.09.2008 15:00:00.000 GMT-0600,0.8159,1.43233,1.7684,0.67255,1.0695,1.1089,107.07
04.09.2008 15:00:00.000 GMT-0600,0.81269,1.42666,1.76625,0.6686,1.06193,1.1186,107.725
05.09.2008 15:00:00.000 GMT-0600,0.81269,1.42666,1.76625,0.6686,1.06193,1.1186,107.725
06.09.2008 15:00:00.000 GMT-0600,0.81269,1.42666,1.76625,0.6686,1.06193,1.1186,107.725
07.09.2008 15:00:00.000 GMT-0600,0.81197,1.41264,1.758,0.6713,1.0648,1.1315,108.265
08.09.2008 15:00:00.000 GMT-0600,0.80217,1.413,1.7605,0.668,1.0711,1.1268,106.8
09.09.2008 15:00:00.000 GMT-0600,0.79644,1.39968,1.7527,0.66185,1.07115,1.13635,107.69
10.09.2008 15:00:00.000 GMT-0600,0.80238,1.39953,1.7578,0.6557,1.0752,1.138,107.16
11.09.2008 15:00:00.000 GMT-0600,0.82268,1.42204,1.794,0.6686,1.0597,1.1304,107.93
12.09.2008 15:00:00.000 GMT-0600,0.82268,1.42204,1.794,0.6686,1.0597,1.1304,107.93
13.09.2008 15:00:00.000 GMT-0600,0.82268,1.42204,1.794,0.6686,1.0597,1.1304,107.93
14.09.2008 15:00:00.000 GMT-0600,0.79347,1.42417,1.79945,0.659,1.0703,1.11555,104.655
